Sample no.,X,Y
1363,22.73,171.28
1364,22.73,171.28
1365,22.73,171.28
1366,23.59,170.36
1367,22.79,170.42
1368,23.59,170.36
1369,22.79,170.42
1370,22.79,170.42
1371,22.79,170.42
1372,22.79,170.42
1373,21.99,170.48
1374,22.79,170.42
1375,22.73,171.28
1376,22.79,170.42
1377,22.79,170.42
1378,22.79,170.42
1379,22.79,170.42
1380,22.79,170.42
1381,22.73,171.28
1382,22.73,171.28
1383,22.79,170.42
1384,22.79,170.42
1385,21.99,170.48
1386,21.93,171.34
1387,22.73,171.28
1388,22.79,170.42
1389,22.79,170.42
1390,22.79,170.42
1391,22.79,170.42
1392,22.79,170.42
1393,22.79,170.42
1394,22.79,170.42
1395,23.59,170.36
1396,23.59,170.36
1397,23.59,170.36
1398,23.65,169.51
1399,24.44,169.45
1400,24.5,168.59
1401,26.15,167.62
1402,27.01,166.71
1403,28.66,165.74
1404,29.51,164.83
1405,31.16,163.87
1406,32.01,162.96
1407,33.65,162
1408,35.3,161.04
1409,36.19,159.28
1410,37.07,157.51
1411,38.79,154.83
1412,39.67,153.06
1413,41.34,151.25
1414,43.01,149.44
1415,43.84,148.53
1416,45.5,146.73
1417,46.33,145.83
1418,47.16,144.92
1419,48.01,143.15
1420,48.04,142.28
1421,48.04,142.28
1422,48.06,141.41
1423,48.06,141.41
1424,48.04,142.28
1425,47.24,142.32
1426,47.24,142.32
1427,47.21,143.19
1428,48.01,143.15
1429,47.21,143.19
1430,48.01,143.15
1431,48.01,143.15
1432,48.01,143.15
1433,48.01,143.15
1434,48.01,143.15
1435,48.01,143.15
1436,48.01,143.15
1437,48.01,143.15
1438,48.01,143.15
1439,48.01,143.15
1440,48.01,143.15
1441,48.01,143.15
1442,48.01,143.15
1443,48.01,143.15
1444,48.01,143.15
1445,48.01,143.15
1446,48.01,143.15
1447,48.01,143.15
1448,48.01,143.15
1449,48.01,143.15
1450,48.01,143.15
1451,48.01,143.15
1452,48.01,143.15
1453,48.01,143.15
1454,48.01,143.15
1455,48.01,143.15
1456,48.01,143.15
1457,48.01,143.15
1458,48.04,142.28
1459,48.86,141.38
1460,49.69,140.48
1461,49.71,139.61
1462,50.55,137.84
1463,51.38,136.94
1464,52.2,136.04
1465,52.24,134.29
1466,52.25,133.42
1467,53.07,132.52
1468,53.07,132.52
1469,53.09,131.64
1470,53.89,131.62
1471,53.9,130.74
1472,54.72,129.85
1473,54.74,128.97
1474,55.53,128.95
1475,56.35,128.05
1476,56.36,127.17
1477,57.16,127.15
1478,57.97,126.25
1479,58.8,124.48
1480,59.62,122.71
1481,61.25,120.04
1482,62.88,116.5
1483,64.5,112.96
1484,66.11,109.42
1485,66.12,105.03
1486,66.92,101.5
1487,68.51,94.45
1488,68.49,90.93
1489,70.05,85.65
1490,70.03,83.02
1491,69.99,79.5
1492,70.78,78.62
1493,70.74,75.12
1494,71.49,71.61
1495,71.46,68.99
1496,71.43,67.24
1497,71.38,64.62
1498,71.27,58.51
1499,70.41,55.89
1500,69.55,53.28
1501,68.66,49.8
1502,67.01,48.05
1503,67.01,48.05
1504,66.16,46.31
1505,62.78,41.07
1506,61.18,41.05
1507,59.48,38.43
1508,57.81,36.67
1509,56.11,34.05
1510,54.47,33.15
1511,52.83,32.25
1512,51.95,30.51
1513,50.31,29.61
1514,48.67,28.7
1515,47.03,27.8
1516,45.39,26.89
1517,44.55,26
1518,42.95,25.96
1519,41.32,25.05
1520,39.73,25
1521,38.09,24.08
1522,35.72,24.01
1523,33.35,23.93
1524,31.78,23.87
1525,30.21,23.82
1526,28.64,23.77
1527,27.86,23.74
1528,27.03,22.83
1529,26.25,22.81
1530,26.25,22.81
1531,25.47,22.78
1532,25.47,22.78
1533,24.69,22.75
1534,24.69,22.75
1535,24.69,22.75
1536,24.69,22.75
1537,24.69,22.75
1538,24.69,22.75
1539,24.69,22.75
1540,24.69,22.75
1541,24.69,22.75
1542,24.69,22.75
1543,24.69,22.75
1544,24.69,22.75
1545,24.69,22.75
1546,24.69,22.75
1547,24.69,22.75
1548,24.69,22.75
1549,24.69,22.75
1550,24.69,22.75
1551,24.69,22.75
1552,24.69,22.75
1553,24.69,22.75
1554,24.69,22.75
1555,24.69,22.75
1556,24.69,22.75
1557,24.69,22.75
1558,24.69,22.75
1559,25.47,22.78
1560,25.47,22.78
1561,25.47,22.78
1562,25.47,22.78
1563,25.47,22.78
1564,25.47,22.78
1565,25.47,22.78
1566,25.52,23.65
1567,25.52,23.65
1568,25.52,23.65
1569,25.52,23.65
1570,25.52,23.65
1571,25.52,23.65
1572,25.52,23.65
1573,25.52,23.65
1574,25.52,23.65
1575,25.52,23.65
1576,25.58,24.53
1577,24.8,24.5
1578,24.8,24.5
1579,24.8,24.5
1580,24.8,24.5
1581,24.8,24.5
1582,24.8,24.5
1583,24.8,24.5
1584,24.8,24.5
1585,24.8,24.5
1586,24.8,24.5
1587,24.8,24.5
1588,24.02,24.48
1589,24.02,24.48
1590,24.02,24.48
1591,24.8,24.5
1592,24.8,24.5
1593,24.74,23.63
1594,24.74,23.63
1595,24.74,23.63
1596,24.74,23.63
1597,24.74,23.63
1598,24.74,23.63
1599,24.74,23.63
1600,24.74,23.63
1601,24.74,23.63
1602,24.74,23.63
1603,24.74,23.63
1604,24.74,23.63
1605,24.69,22.75
1606,24.69,22.75
1607,24.69,22.75
1608,24.69,22.75
1609,23.91,22.72
1610,23.91,22.72
1611,24.69,22.75
1612,24.69,22.75
1613,24.69,22.75
1614,24.69,22.75
1615,24.69,22.75
1616,24.69,22.75
1617,24.69,22.75
1618,24.69,22.75
1619,24.69,22.75
1620,24.69,22.75
1621,24.69,22.75
1622,24.69,22.75
1623,24.69,22.75
1624,24.69,22.75
1625,24.69,22.75
1626,24.69,22.75
1627,24.69,22.75
1628,24.69,22.75
1629,24.69,22.75
1630,24.69,22.75
1631,24.69,22.75
1632,24.69,22.75
1633,24.69,22.75
1634,24.69,22.75
1635,24.69,22.75
1636,24.69,22.75
1637,24.69,22.75
1638,24.69,22.75
1639,24.69,22.75
1640,24.69,22.75
1641,24.69,22.75
1642,24.69,22.75
1643,24.69,22.75
1644,24.69,22.75
1645,25.47,22.78
1646,25.47,22.78
1647,25.47,22.78
1648,25.47,22.78
1649,25.47,22.78
1650,25.47,22.78
1651,25.47,22.78
1652,25.47,22.78
1653,25.47,22.78
1654,25.47,22.78
1655,25.47,22.78
1656,26.25,22.81
1657,26.25,22.81
1658,26.25,22.81
1659,26.25,22.81
1660,27.03,22.83
1661,27.03,22.83
1662,27.03,22.83
1663,27.08,23.71
1664,27.08,23.71
1665,27.86,23.74
1666,27.08,23.71
1667,27.03,22.83
1668,27.81,22.86
1669,27.03,22.83
1670,27.03,22.83
1671,27.03,22.83
1672,27.03,22.83
1673,27.03,22.83
1674,27.03,22.83
1675,27.03,22.83
1676,27.03,22.83
1677,27.03,22.83
1678,27.03,22.83
1679,27.03,22.83
1680,27.03,22.83
1681,27.03,22.83
1682,27.03,22.83
1683,27.03,22.83
1684,26.25,22.81
1685,26.25,22.81
1686,27.03,22.83
1687,27.03,22.83
1688,27.03,22.83
1689,27.03,22.83
1690,27.03,22.83
1691,27.03,22.83
1692,27.81,22.86
1693,27.81,22.86
1694,28.59,22.89
1695,28.59,22.89
1696,28.59,22.89
1697,29.37,22.92
1698,29.37,22.92
1699,29.37,22.92
1700,29.37,22.92
1701,29.37,22.92
1702,29.37,22.92
1703,29.37,22.92
1704,29.32,22.05
1705,30.1,22.08
1706,30.1,22.08
1707,30.1,22.08
1708,30.1,22.08
1709,29.32,22.05
1710,29.32,22.05
1711,29.32,22.05
1712,29.32,22.05
1713,29.32,22.05
1714,29.37,22.92
1715,29.37,22.92
1716,29.37,22.92
1717,30.16,22.95
1718,30.16,22.95
1719,30.16,22.95
1720,30.99,23.85
1721,30.99,23.85
1722,30.99,23.85
1723,31.05,24.72
1724,31.05,24.72
1725,31.05,24.72
1726,31.88,25.62
1727,31.88,25.62
1728,32.67,25.65
1729,32.72,26.52
1730,31.93,26.49
1731,32.72,26.52
1732,31.98,27.37
1733,31.98,27.37
1734,31.98,27.37
1735,31.93,26.49
1736,31.93,26.49
1737,32.72,26.52
1738,31.93,26.49
1739,31.93,26.49
1740,31.88,25.62
1741,31.88,25.62
1742,31.88,25.62
1743,31.88,25.62
1744,31.88,25.62
1745,31.88,25.62
1746,31.88,25.62
1747,32.62,24.77
1748,32.62,24.77
1749,32.67,25.65
1750,32.62,24.77
1751,32.62,24.77
1752,32.62,24.77
1753,32.62,24.77
1754,32.62,24.77
1755,32.62,24.77
1756,32.62,24.77
1757,31.83,24.75
1758,31.83,24.75
1759,31.83,24.75
1760,31.83,24.75
1761,31.83,24.75
1762,31.78,23.87
1763,30.99,23.85
1764,30.99,23.85
1765,30.99,23.85
1766,30.99,23.85
1767,30.99,23.85
1768,30.99,23.85
1769,30.21,23.82
1770,30.99,23.85
1771,30.21,23.82
1772,30.21,23.82
1773,30.21,23.82
1774,29.43,23.79
1775,29.43,23.79
1776,30.21,23.82
1777,30.21,23.82
1778,30.21,23.82
1779,30.21,23.82
1780,30.21,23.82
1781,30.99,23.85
1782,30.99,23.85
1783,30.99,23.85
1784,30.99,23.85
1785,30.99,23.85
1786,30.99,23.85
1787,30.99,23.85
1788,30.99,23.85
1789,30.99,23.85
1790,30.99,23.85
1791,31.78,23.87
1792,31.83,24.75
1793,32.62,24.77
1794,32.62,24.77
1795,32.62,24.77
1796,33.4,24.8
1797,33.4,24.8
1798,34.19,24.82
1799,34.19,24.82
1800,34.19,24.82
1801,34.93,23.98
1802,34.93,23.98
1803,34.93,23.98
1804,34.98,24.85
1805,34.98,24.85
1806,35.72,24.01
1807,36.51,24.03
1808,36.51,24.03
1809,37.3,24.06
1810,38.09,24.08
1811,38.89,24.11
1812,39.68,24.13
1813,40.42,23.29
1814,41.22,23.31
1815,41.97,22.48
1816,43.56,22.52
1817,44.36,22.55
1818,45.16,22.57
1819,46.72,21.76
1820,48.32,21.81
1821,49.17,22.69
1822,52.39,22.78
1823,54.04,23.68
1824,57.27,23.76
1825,60.47,22.99
1826,62.9,23.05
1827,66.19,23.97
1828,68.67,24.87
1829,71.11,24.92
1830,74.4,25.83
1831,76.88,26.73
1832,79.33,26.77
1833,81.78,26.81
1834,83.42,26.83
1835,85.03,26.01
1836,86.67,26.03
1837,89.12,26.07
1838,90.76,26.09
1839,93.22,26.12
1840,95.66,25.31
1841,97.3,25.32
1842,98.96,26.18
1843,99.78,26.19
1844,100.61,27.04
1845,101.43,27.05
1846,102.26,27.9
1847,103.91,28.75
1848,104.74,29.6
1849,105.56,29.61
1850,107.2,30.46
1851,107.2,30.46
1852,107.2,30.46
1853,107.2,30.46
1854,107.2,30.46
1855,107.2,30.46
1856,108.02,30.47
1857,108.02,30.47
1858,108.02,30.47
1859,108.02,30.47
1860,108.03,31.31
1861,108.02,30.47
1862,108.02,30.47
1863,108.02,30.47
1864,109.65,30.48
1865,110.46,29.64
1866,111.27,29.65
1867,112.91,29.66
1868,113.72,29.66
1869,115.36,30.51
1870,116.98,29.68
1871,120.23,29.69
1872,122.67,29.69
1873,125.91,29.7
1874,129.15,28.86
1875,132.38,28.86
1876,135.61,28.86
1877,139.63,28.85
1878,142.84,28
1879,146.04,27.99
1880,149.22,27.97
1881,152.39,27.95
1882,154.77,27.93
1883,157.13,27.91
1884,157.92,27.9
1885,159.49,27.89
1886,158.7,27.9
1887,158.73,27.05
1888,158.7,27.9
1889,158.73,27.05
1890,158.73,27.05
1891,158.73,27.05
1892,158.73,27.05
1893,157.94,27.06
1894,157.94,27.06
1895,157.94,27.06
1896,158.73,27.05
1897,158.73,27.05
1898,158.73,27.05
1899,158.75,26.21
1900,158.73,27.05
1901,159.54,26.2
1902,159.54,26.2
1903,159.51,27.05
1904,159.54,26.2
1905,159.54,26.2
1906,159.54,26.2
1907,159.51,27.05
1908,159.51,27.05
1909,159.51,27.05
1910,158.73,27.05
1911,158.73,27.05
1912,158.73,27.05
1913,159.51,27.05
1914,159.51,27.05
1915,159.49,27.89
1916,159.51,27.05
1917,160.27,27.88
1918,160.27,27.88
1919,160.27,27.88
1920,160.27,27.88
1921,160.25,28.72
1922,161.81,28.71
1923,161.78,29.55
1924,162.56,29.55
1925,162.56,29.55
1926,162.56,29.55
1927,163.34,29.54
1928,163.34,29.54
1929,163.34,29.54
1930,163.34,29.54
1931,163.34,29.54
1932,163.34,29.54
1933,162.56,29.55
1934,162.56,29.55
1935,162.56,29.55
1936,162.56,29.55
1937,162.56,29.55
1938,162.56,29.55
1939,161.78,29.55
1940,161.78,29.55
1941,161.78,29.55
1942,162.56,29.55
1943,161.78,29.55
1944,161.78,29.55
1945,161.78,29.55
1946,162.56,29.55
1947,162.56,29.55
1948,162.56,29.55
1949,161.78,29.55
1950,161.78,29.55
1951,161.78,29.55
1952,162.56,29.55
1953,162.56,29.55
1954,161.78,29.55
1955,161.78,29.55
1956,161.78,29.55
1957,162.56,29.55
1958,162.56,29.55
1959,161.78,29.55
1960,161.78,29.55
1961,161.78,29.55
1962,162.56,29.55
1963,162.56,29.55
1964,162.56,29.55
1965,162.56,29.55
1966,162.56,29.55
1967,162.56,29.55
1968,162.54,30.39
1969,162.56,29.55
1970,162.56,29.55
1971,162.56,29.55
1972,162.56,29.55
1973,162.56,29.55
1974,162.56,29.55
1975,161.78,29.55
1976,161.78,29.55
1977,161.78,29.55
1978,161.78,29.55
1979,161.78,29.55
1980,162.56,29.55
1981,162.54,30.39
1982,162.54,30.39
1983,162.54,30.39
1984,161.78,29.55
1985,161.76,30.4
1986,161.76,30.4
1987,161.76,30.4
1988,162.54,30.39
1989,162.56,29.55
1990,162.56,29.55
1991,161.78,29.55
1992,161.78,29.55
1993,162.56,29.55
1994,162.56,29.55
1995,162.56,29.55
1996,161.78,29.55
1997,161.78,29.55
1998,162.56,29.55
1999,162.56,29.55
2000,162.56,29.55
2001,162.56,29.55
2002,161.78,29.55
2003,161.78,29.55
2004,161.78,29.55
2005,161.78,29.55
2006,161.78,29.55
2007,161.78,29.55
2008,161.78,29.55
2009,161.78,29.55
2010,161.78,29.55
2011,161.78,29.55
2012,162.56,29.55
2013,162.56,29.55
2014,162.56,29.55
2015,162.56,29.55
2016,162.56,29.55
2017,162.56,29.55
2018,161.78,29.55
2019,161.78,29.55
2020,161.78,29.55
2021,161.78,29.55
2022,161.78,29.55
2023,161.78,29.55
2024,161.78,29.55
2025,161.78,29.55
2026,161.78,29.55
2027,161.78,29.55
2028,161.78,29.55
2029,162.54,30.39
2030,161.78,29.55
2031,161.76,30.4
2032,161.76,30.4
2033,161.78,29.55
2034,161,29.56
2035,161.78,29.55
2036,162.54,30.39
2037,161.78,29.55
2038,161.78,29.55
2039,161.78,29.55
2040,161.78,29.55
2041,161.78,29.55
2042,161.78,29.55
2043,161.76,30.4
2044,162.56,29.55
2045,162.56,29.55
2046,162.56,29.55
2047,162.54,30.39
2048,161.78,29.55
2049,162.54,30.39
2050,162.54,30.39
2051,162.56,29.55
2052,161.78,29.55
2053,161.78,29.55
2054,161.76,30.4
2055,161.78,29.55
2056,161.76,30.4
2057,161.76,30.4
2058,161.78,29.55
2059,161.78,29.55
2060,161.78,29.55
2061,161.78,29.55
2062,161.78,29.55
2063,161.78,29.55
2064,161.78,29.55
2065,161.78,29.55
2066,161.78,29.55
2067,161.78,29.55
2068,161.76,30.4
2069,161.78,29.55
2070,161.76,30.4
2071,161.76,30.4
2072,161.76,30.4
2073,161.78,29.55
2074,161.78,29.55
2075,161.76,30.4
2076,161.76,30.4
2077,161.76,30.4
2078,161.76,30.4
2079,160.98,30.41
2080,161.76,30.4
2081,161.76,30.4
2082,161.76,30.4
2083,161.76,30.4
2084,161.76,30.4
2085,160.98,30.41
2086,161.76,30.4
2087,160.98,30.41
2088,160.98,30.41
2089,160.98,30.41
2090,161.76,30.4
2091,160.98,30.41
2092,160.98,30.41
2093,160.98,30.41
2094,160.98,30.41
2095,160.98,30.41
2096,160.98,30.41
2097,160.98,30.41
2098,160.98,30.41
2099,160.98,30.41
2100,160.98,30.41
2101,160.2,30.41
2102,160.2,30.41
2103,160.98,30.41
2104,160.98,30.41
2105,160.2,30.41
2106,160.98,30.41
2107,160.98,30.41
2108,160.2,30.41
2109,160.2,30.41
2110,160.17,31.26
2111,160.17,31.26
2112,160.2,30.41
2113,160.17,31.26
2114,160.17,31.26
2115,160.2,30.41
2116,160.17,31.26
2117,160.17,31.26
2118,160.2,30.41
2119,160.2,30.41
2120,160.2,30.41
2121,159.41,30.42
2122,160.2,30.41
2123,159.41,30.42
2124,159.41,30.42
2125,160.2,30.41
2126,160.2,30.41
2127,159.41,30.42
2128,160.2,30.41
2129,159.41,30.42
2130,159.39,31.27
2131,158.61,31.27
2132,158.61,31.27
2133,157.83,31.28
2134,157.83,31.28
2135,157.83,31.28
2136,157.83,31.28
2137,157.06,30.44
2138,157.06,30.44
2139,157.06,30.44
2140,157.06,30.44
2141,157.06,30.44
2142,156.28,30.45
2143,156.28,30.45
2144,156.26,31.29
2145,156.28,30.45
2146,156.28,30.45
2147,157.06,30.44
2148,157.06,30.44
2149,157.06,30.44
2150,157.06,30.44
2151,157.06,30.44
2152,157.08,29.6
2153,157.08,29.6
2154,157.08,29.6
2155,157.11,28.75
2156,156.32,28.76
2157,156.32,28.76
2158,156.34,27.92
2159,156.34,27.92
2160,156.34,27.92
2161,156.34,27.92
2162,156.36,27.08
2163,157.15,27.07
2164,157.15,27.07
2165,157.15,27.07
2166,157.15,27.07
2167,157.15,27.07
2168,157.94,27.06
2169,157.94,27.06
2170,157.96,26.22
2171,157.96,26.22
2172,158.75,26.21
2173,158.77,25.37
2174,159.54,26.2
2175,158.75,26.21
2176,159.54,26.2
2177,160.32,26.2
2178,159.56,25.36
2179,160.35,25.36
2180,160.32,26.2
2181,159.56,25.36
2182,159.56,25.36
2183,160.35,25.36
2184,161.13,25.35
2185,161.13,25.35
2186,161.13,25.35
2187,161.91,25.34
2188,162.7,25.33
2189,161.91,25.34
2190,162.67,26.17
2191,161.1,26.19
2192,161.1,26.19
2193,161.1,26.19
2194,161.1,26.19
2195,161.89,26.18
2196,161.1,26.19
2197,161.08,27.03
2198,161.08,27.03
2199,161.05,27.87
2200,161.84,27.86
2201,161.84,27.86
2202,161.84,27.86
2203,161.81,28.71
2204,161.81,28.71
2205,161.84,27.86
2206,161.84,27.86
2207,162.62,27.86
2208,162.62,27.86
2209,162.62,27.86
2210,162.62,27.86
2211,162.62,27.86
2212,163.4,27.85
2213,162.62,27.86
2214,163.42,27
2215,163.4,27.85
2216,164.2,27
2217,164.2,27
2218,164.98,26.99
2219,164.98,26.99
2220,164.98,26.99
2221,164.98,26.99
2222,164.98,26.99
2223,164.98,26.99
2224,164.98,26.99
2225,164.98,26.99
2226,164.98,26.99
2227,164.98,26.99
2228,165.01,26.14
2229,165.79,26.13
2230,165.76,26.98
2231,165.76,26.98
2232,165.79,26.13
2233,165.01,26.14
2234,164.98,26.99
2235,164.2,27
2236,163.42,27
2237,163.42,27
2238,162.64,27.01
2239,162.64,27.01
2240,161.86,27.02
2241,161.86,27.02
2242,161.86,27.02
2243,161.86,27.02
2244,161.84,27.86
2245,161.86,27.02
2246,161.86,27.02
2247,162.64,27.01
2248,162.64,27.01
2249,163.45,26.16
2250,163.45,26.16
2251,163.45,26.16
2252,164.26,25.31
2253,165.04,25.3
2254,165.04,25.3
2255,165.04,25.3
2256,165.07,24.46
2257,165.85,24.45
2258,165.85,24.45
2259,166.63,24.44
2260,166.63,24.44
2261,166.63,24.44
2262,167.41,24.43
2263,167.41,24.43
2264,167.41,24.43
2265,167.41,24.43
2266,167.41,24.43
2267,167.41,24.43
2268,167.41,24.43
2269,167.41,24.43
2270,167.41,24.43
2271,167.41,24.43
2272,167.41,24.43
2273,168.18,24.42
2274,168.22,23.58
2275,168.22,23.58
2276,168.96,24.41
2277,168.99,23.57
2278,169.03,22.73
2279,169.8,22.72
2280,169.8,22.72
2281,169.8,22.72
2282,169.8,22.72
2283,169.03,22.73
2284,169.8,22.72
2285,169.8,22.72
2286,169.8,22.72
2287,169.8,22.72
2288,169.8,22.72
2289,169.8,22.72
2290,169.03,22.73
2291,169.8,22.72
2292,169.8,22.72
2293,169.8,22.72
2294,169.03,22.73
2295,169.8,22.72
2296,169.8,22.72
2297,169.8,22.72
2298,170.58,22.7
2299,170.58,22.7
2300,170.58,22.7
2301,170.58,22.7
2302,170.58,22.7
2303,170.58,22.7
2304,170.58,22.7
2305,169.8,22.72
2306,170.58,22.7
2307,170.58,22.7
2308,170.58,22.7
2309,169.77,23.56
2310,170.54,23.54
2311,170.54,23.54
2312,170.54,23.54
2313,169.77,23.56
2314,169.77,23.56
2315,170.54,23.54
2316,169.77,23.56
2317,169.77,23.56
2318,169.77,23.56
2319,169.77,23.56
2320,169.77,23.56
2321,168.99,23.57
2322,169.77,23.56
2323,169.77,23.56
2324,168.99,23.57
2325,169.77,23.56
2326,169.8,22.72
2327,169.77,23.56
2328,169.77,23.56
2329,168.22,23.58
2330,168.22,23.58
2331,167.44,23.59
2332,166.63,24.44
2333,165.85,24.45
2334,165.85,24.45
2335,165.07,24.46
2336,165.07,24.46
2337,165.85,24.45
2338,165.85,24.45
2339,165.82,25.29
2340,165.82,25.29
2341,165.82,25.29
2342,165.82,25.29
2343,165.82,25.29
2344,165.82,25.29
2345,165.82,25.29
2346,165.82,25.29
2347,165.82,25.29
2348,165.82,25.29
2349,165.82,25.29
2350,165.82,25.29
2351,165.82,25.29
2352,165.82,25.29
2353,165.82,25.29
2354,165.82,25.29
2355,165.82,25.29
2356,165.82,25.29
2357,165.82,25.29
2358,165.04,25.3
2359,165.01,26.14
2360,165.01,26.14
2361,165.01,26.14
2362,164.2,27
2363,164.2,27
2364,163.42,27
2365,161.84,27.86
2366,160.25,28.72
2367,159.46,28.73
2368,157.87,29.59
2369,157.06,30.44
2370,155.49,30.45
2371,155.47,31.3
2372,153.88,32.15
2373,153.09,32.16
2374,152.28,33.01
2375,151.46,34.71
2376,150.66,35.56
2377,149.05,37.26
2378,146.66,38.12
2379,144.27,39.83
2380,141.87,41.54
2381,139.48,42.39
2382,136.29,44.1
2383,133.89,45.81
2384,131.49,46.66
2385,129.89,47.52
2386,127.5,48.37
2387,125.1,50.08
2388,119.49,52.64
2389,117.89,53.5
2390,112.29,56.92
2391,111.49,57.78
2392,111.49,57.78
2393,112.3,57.79
2394,117.1,55.21
2395,117.1,55.21
2396,117.1,55.21
2397,116.3,55.21
2398,116.3,55.21
2399,116.3,55.21
2400,116.3,55.21
2401,116.29,54.35
2402,116.29,54.35
2403,116.29,54.35
2404,116.29,54.35
2405,117.09,54.36
2406,117.09,54.36
2407,116.29,54.35
2408,116.29,54.35
2409,116.29,54.35
2410,117.09,54.36
2411,117.09,54.36
2412,117.09,54.36
2413,117.09,54.36
2414,117.09,53.5
2415,117.09,54.36
2416,117.09,53.5
2417,117.09,53.5
2418,117.09,53.5
2419,117.09,53.5
2420,117.09,53.5
2421,117.09,52.64
2422,116.28,52.64
2423,117.09,52.64
2424,116.28,52.64
2425,116.28,52.64
2426,116.28,52.64
2427,116.28,51.78
2428,116.28,51.78
2429,116.28,51.78
2430,115.48,51.78
2431,109.84,51.76
2432,109.04,51.76
2433,108.23,51.75
2434,108.23,51.75
2435,108.23,51.75
2436,107.42,50.89
2437,107.42,50.89
2438,107.42,50.89
2439,107.42,50.89
2440,106.61,50.89
2441,105.8,50.89
2442,105.8,50.89
2443,105.8,50.89
2444,105.8,50.89
2445,105.8,50.89
2446,105.8,50.89
2447,105.8,50.89
2448,105.8,50.89
2449,106.61,50.89
2450,105.8,50.89
2451,105.81,51.74
2452,105.81,51.74
2453,105.01,51.74
2454,104.2,51.74
2455,104.2,51.74
2456,103.39,51.74
2457,102.59,51.73
2458,102.59,51.73
2459,102.59,51.73
2460,102.58,50.87
2461,101.77,50.87
2462,101.77,50.87
2463,101.77,50.87
2464,101.77,50.87
2465,101.77,50.87
2466,101.77,50.87
2467,101.77,50.87
2468,101.77,50.87
2469,101.77,50.87
2470,101.77,50.87
2471,101.76,50.01
2472,100.95,50.01
2473,101.76,50.01
2474,101.76,50.01
2475,100.95,50.01
2476,100.95,50.01
2477,100.95,50.01
2478,100.94,49.15
2479,100.94,49.15
2480,100.94,49.15
2481,100.13,49.15
2482,100.13,49.15
2483,100.13,49.15
2484,100.94,49.15
2485,99.32,49.14
2486,100.13,49.15
2487,100.93,48.29
2488,100.12,48.29
2489,100.12,48.29
2490,100.12,48.29
2491,100.12,48.29
2492,100.12,48.29
2493,100.12,48.29
2494,99.31,48.28
2495,99.31,48.28
2496,99.3,47.43
2497,100.12,48.29
2498,99.3,47.43
2499,99.3,47.43
2500,99.31,48.28
2501,99.31,48.28
2502,99.3,47.43
2503,99.3,47.43
2504,98.5,48.28
2505,98.5,48.28
2506,98.5,48.28
2507,98.51,49.14
2508,98.5,48.28
2509,98.5,48.28
2510,98.5,48.28
2511,99.31,48.28
2512,98.5,48.28
2513,99.31,48.28
2514,98.5,48.28
2515,98.5,48.28
2516,98.5,48.28
2517,98.5,48.28
2518,98.5,48.28
2519,99.31,48.28
2520,98.5,48.28
2521,98.49,47.42
2522,99.3,47.43
2523,99.3,47.43
2524,98.48,46.56
2525,99.28,45.71
2526,97.66,45.7
2527,97.66,45.7
2528,96.83,44.84
2529,97.66,45.7
2530,97.64,44.85
2531,96.82,43.99
2532,96.01,43.98
2533,96.01,43.98
2534,95.18,43.12
2535,92.75,43.1
2536,90.3,42.23
2537,87.85,41.35
2538,85.38,39.62
2539,82.9,37.88
2540,79.63,36.99
2541,76.33,35.24
2542,72.28,35.18
2543,68.98,33.41
2544,65.71,32.5
2545,62.45,31.58
2546,59.18,30.66
2547,55.93,29.73
2548,52.71,29.66
2549,50.31,29.61
2550,47.91,29.55
2551,45.48,28.62
2552,43.09,28.56
2553,41.45,27.65
2554,40.66,27.63
2555,39.03,26.71
2556,38.24,26.69
2557,37.45,26.66
2558,36.61,25.77
2559,35.82,25.75
2560,35.03,25.72
2561,33.4,24.8
2562,32.62,24.77
2563,31.83,24.75
2564,31.83,24.75
2565,31.83,24.75
2566,31.83,24.75
2567,30.99,23.85
2568,30.99,23.85
2569,30.21,23.82
2570,29.43,23.79
2571,28.64,23.77
2572,27.86,23.74
2573,27.08,23.71
2574,26.3,23.68
2575,26.3,23.68
2576,25.52,23.65
2577,25.52,23.65
2578,24.74,23.63
2579,24.74,23.63
2580,24.74,23.63
2581,24.74,23.63
2582,24.74,23.63
2583,24.74,23.63
2584,24.74,23.63
2585,24.74,23.63
2586,24.69,22.75
2587,24.69,22.75
2588,24.69,22.75
2589,24.69,22.75
2590,24.69,22.75
2591,24.69,22.75
2592,24.69,22.75
2593,25.47,22.78
2594,25.47,22.78
2595,25.47,22.78
2596,25.47,22.78
2597,25.47,22.78
2598,25.47,22.78
